expression,side,n,horizon_degrees,warning_count,warning_rate,A_before_B_count,A_before_B_rate,median_lead,primary_eligible
Insanity Going Crazy,left,2,30,2,1.0,2,1.0,19.5,False
Insanity Going Crazy,left,2,40,2,1.0,2,1.0,19.5,False
Insanity Going Crazy,left,2,50,2,1.0,2,1.0,19.5,False
Insanity Going Crazy,right,2,1,0,0.0,2,1.0,26.0,False
Insanity Going Crazy,right,2,2,0,0.0,2,1.0,26.0,False
Insanity Going Crazy,right,2,3,0,0.0,2,1.0,26.0,False
Insanity Going Crazy,right,2,5,0,0.0,2,1.0,26.0,False
Insanity Going Crazy,right,2,7,0,0.0,2,1.0,26.0,False
Insanity Going Crazy,right,2,10,0,0.0,2,1.0,26.0,False
Insanity Going Crazy,right,2,15,0,0.0,2,1.0,26.0,False
Insanity Going Crazy,right,2,20,1,0.5,2,1.0,26.0,False
Insanity Going Crazy,right,2,25,1,0.5,2,1.0,26.0,False
Insanity Going Crazy,right,2,30,1,0.5,2,1.0,26.0,False
Insanity Going Crazy,right,2,40,2,1.0,2,1.0,26.0,False
Insanity Going Crazy,right,2,50,2,1.0,2,1.0,26.0,False
Insanity Hostile,left,2,1,0,0.0,2,1.0,33.0,False
Insanity Hostile,left,2,2,0,0.0,2,1.0,33.0,False
Insanity Hostile,left,2,3,0,0.0,2,1.0,33.0,False
Insanity Hostile,left,2,5,0,0.0,2,1.0,33.0,False
Insanity Hostile,left,2,7,0,0.0,2,1.0,33.0,False
Insanity Hostile,left,2,10,0,0.0,2,1.0,33.0,False
Insanity Hostile,left,2,15,0,0.0,2,1.0,33.0,False
Insanity Hostile,left,2,20,1,0.5,2,1.0,33.0,False
Insanity Hostile,left,2,25,1,0.5,2,1.0,33.0,False
Insanity Hostile,left,2,30,1,0.5,2,1.0,33.0,False
Insanity Hostile,left,2,40,1,0.5,2,1.0,33.0,False
Insanity Hostile,left,2,50,2,1.0,2,1.0,33.0,False
Insanity Hostile,right,2,1,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,2,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,3,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,5,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,7,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,10,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,15,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,20,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,25,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,30,0,0.0,2,1.0,47.5,False
Insanity Hostile,right,2,40,1,0.5,2,1.0,47.5,False
Insanity Hostile,right,2,50,1,0.5,2,1.0,47.5,False
Insanity Lunatic,left,2,1,0,0.0,2,1.0,5.0,False
Insanity Lunatic,left,2,2,0,0.0,2,1.0,5.0,False
Insanity Lunatic,left,2,3,1,0.5,2,1.0,5.0,False
Insanity Lunatic,left,2,5,1,0.5,2,1.0,5.0,False
Insanity Lunatic,left,2,7,2,1.0,2,1.0,5.0,False
Insanity Lunatic,left,2,10,2,1.0,2,1.0,5.0,False
Insanity Lunatic,left,2,15,2,1.0,2,1.0,5.0,False
Insanity Lunatic,left,2,20,2,1.0,2,1.0,5.0,False
Insanity Lunatic,left,2,25,2,1.0,2,1.0,5.0,False
Insanity Lunatic,left,2,30,2,1.0,2,1.0,5.0,False
Insanity Lunatic,left,2,40,2,1.0,2,1.0,5.0,False
Insanity Lunatic,left,2,50,2,1.0,2,1.0,5.0,False
Insanity Lunatic,right,2,1,0,0.0,2,1.0,29.0,False
Insanity Lunatic,right,2,2,0,0.0,2,1.0,29.0,False
Insanity Lunatic,right,2,3,0,0.0,2,1.0,29.0,False
Insanity Lunatic,right,2,5,0,0.0,2,1.0,29.0,False
Insanity Lunatic,right,2,7,0,0.0,2,1.0,29.0,False
Insanity Lunatic,right,2,10,0,0.0,2,1.0,29.0,False
Insanity Lunatic,right,2,15,0,0.0,2,1.0,29.0,False
Insanity Lunatic,right,2,20,1,0.5,2,1.0,29.0,False
Insanity Lunatic,right,2,25,1,0.5,2,1.0,29.0,False
Insanity Lunatic,right,2,30,1,0.5,2,1.0,29.0,False
Insanity Lunatic,right,2,40,2,1.0,2,1.0,29.0,False
Insanity Lunatic,right,2,50,2,1.0,2,1.0,29.0,False
Joy,left,10,1,0,0.0,10,1.0,25.5,True
Joy,left,10,2,1,0.1,10,1.0,25.5,True
Joy,left,10,3,1,0.1,10,1.0,25.5,True
Joy,left,10,5,2,0.2,10,1.0,25.5,True
Joy,left,10,7,4,0.4,10,1.0,25.5,True
Joy,left,10,10,4,0.4,10,1.0,25.5,True
Joy,left,10,15,4,0.4,10,1.0,25.5,True
Joy,left,10,20,4,0.4,10,1.0,25.5,True
Joy,left,10,25,5,0.5,10,1.0,25.5,True
Joy,left,10,30,7,0.7,10,1.0,25.5,True
Joy,left,10,40,8,0.8,10,1.0,25.5,True
Joy,left,10,50,8,0.8,10,1.0,25.5,True
Joy,right,10,1,0,0.0,9,0.9,14.5,True
Joy,right,10,2,0,0.0,9,0.9,14.5,True
Joy,right,10,3,0,0.0,9,0.9,14.5,True
Joy,right,10,5,2,0.2,9,0.9,14.5,True
Joy,right,10,7,3,0.3,9,0.9,14.5,True
Joy,right,10,10,3,0.3,9,0.9,14.5,True
Joy,right,10,15,5,0.5,9,0.9,14.5,True
Joy,right,10,20,5,0.5,9,0.9,14.5,True
Joy,right,10,25,6,0.6,9,0.9,14.5,True
Joy,right,10,30,7,0.7,9,0.9,14.5,True
Joy,right,10,40,8,0.8,9,0.9,14.5,True
Joy,right,10,50,9,0.9,9,0.9,14.5,True
Judgemental,left,10,1,0,0.0,10,1.0,6.5,True
Judgemental,left,10,2,1,0.1,10,1.0,6.5,True
Judgemental,left,10,3,1,0.1,10,1.0,6.5,True
Judgemental,left,10,5,5,0.5,10,1.0,6.5,True
Judgemental,left,10,7,5,0.5,10,1.0,6.5,True
Judgemental,left,10,10,8,0.8,10,1.0,6.5,True
Judgemental,left,10,15,9,0.9,10,1.0,6.5,True
Judgemental,left,10,20,10,1.0,10,1.0,6.5,True
Judgemental,left,10,25,10,1.0,10,1.0,6.5,True
Judgemental,left,10,30,10,1.0,10,1.0,6.5,True
Judgemental,left,10,40,10,1.0,10,1.0,6.5,True
Judgemental,left,10,50,10,1.0,10,1.0,6.5,True
Judgemental,right,10,1,0,0.0,9,0.9,10.0,True
Judgemental,right,10,2,1,0.1,9,0.9,10.0,True
Judgemental,right,10,3,2,0.2,9,0.9,10.0,True
Judgemental,right,10,5,2,0.2,9,0.9,10.0,True
Judgemental,right,10,7,2,0.2,9,0.9,10.0,True
Judgemental,right,10,10,5,0.5,9,0.9,10.0,True
Judgemental,right,10,15,6,0.6,9,0.9,10.0,True
Judgemental,right,10,20,7,0.7,9,0.9,10.0,True
Judgemental,right,10,25,8,0.8,9,0.9,10.0,True
Judgemental,right,10,30,9,0.9,9,0.9,10.0,True
Judgemental,right,10,40,9,0.9,9,0.9,10.0,True
Judgemental,right,10,50,9,0.9,9,0.9,10.0,True
Nervous,left,2,1,0,0.0,2,1.0,9.0,False
Nervous,left,2,2,0,0.0,2,1.0,9.0,False
Nervous,left,2,3,0,0.0,2,1.0,9.0,False
Nervous,left,2,5,0,0.0,2,1.0,9.0,False
Nervous,left,2,7,0,0.0,2,1.0,9.0,False
Nervous,left,2,10,2,1.0,2,1.0,9.0,False
Nervous,left,2,15,2,1.0,2,1.0,9.0,False
Nervous,left,2,20,2,1.0,2,1.0,9.0,False
Nervous,left,2,25,2,1.0,2,1.0,9.0,False
Nervous,left,2,30,2,1.0,2,1.0,9.0,False
Nervous,left,2,40,2,1.0,2,1.0,9.0,False
Nervous,left,2,50,2,1.0,2,1.0,9.0,False
Nervous,right,2,1,0,0.0,2,1.0,3.0,False
Nervous,right,2,2,1,0.5,2,1.0,3.0,False
Nervous,right,2,3,1,0.5,2,1.0,3.0,False
Nervous,right,2,5,2,1.0,2,1.0,3.0,False
Nervous,right,2,7,2,1.0,2,1.0,3.0,False
Nervous,right,2,10,2,1.0,2,1.0,3.0,False
Nervous,right,2,15,2,1.0,2,1.0,3.0,False
Nervous,right,2,20,2,1.0,2,1.0,3.0,False
Nervous,right,2,25,2,1.0,2,1.0,3.0,False
Nervous,right,2,30,2,1.0,2,1.0,3.0,False
Nervous,right,2,40,2,1.0,2,1.0,3.0,False
Nervous,right,2,50,2,1.0,2,1.0,3.0,False
Pain,left,10,1,0,0.0,10,1.0,12.5,True
Pain,left,10,2,0,0.0,10,1.0,12.5,True
Pain,left,10,3,0,0.0,10,1.0,12.5,True
Pain,left,10,5,0,0.0,10,1.0,12.5,True
Pain,left,10,7,2,0.2,10,1.0,12.5,True
Pain,left,10,10,3,0.3,10,1.0,12.5,True
Pain,left,10,15,6,0.6,10,1.0,12.5,True
Pain,left,10,20,6,0.6,10,1.0,12.5,True
Pain,left,10,25,6,0.6,10,1.0,12.5,True
Pain,left,10,30,7,0.7,10,1.0,12.5,True
Pain,left,10,40,8,0.8,10,1.0,12.5,True
Pain,left,10,50,9,0.9,10,1.0,12.5,True
Pain,right,10,1,0,0.0,10,1.0,22.5,True
Pain,right,10,2,0,0.0,10,1.0,22.5,True
Pain,right,10,3,0,0.0,10,1.0,22.5,True
Pain,right,10,5,0,0.0,10,1.0,22.5,True
Pain,right,10,7,1,0.1,10,1.0,22.5,True
Pain,right,10,10,3,0.3,10,1.0,22.5,True
Pain,right,10,15,3,0.3,10,1.0,22.5,True
Pain,right,10,20,4,0.4,10,1.0,22.5,True
Pain,right,10,25,6,0.6,10,1.0,22.5,True
Pain,right,10,30,7,0.7,10,1.0,22.5,True
Pain,right,10,40,9,0.9,10,1.0,22.5,True
Pain,right,10,50,9,0.9,10,1.0,22.5,True
Pain Illness,left,2,1,0,0.0,2,1.0,23.0,False
Pain Illness,left,2,2,0,0.0,2,1.0,23.0,False
Pain Illness,left,2,3,0,0.0,2,1.0,23.0,False
Pain Illness,left,2,5,0,0.0,2,1.0,23.0,False
Pain Illness,left,2,7,0,0.0,2,1.0,23.0,False
Pain Illness,left,2,10,0,0.0,2,1.0,23.0,False
Pain Illness,left,2,15,1,0.5,2,1.0,23.0,False
Pain Illness,left,2,20,1,0.5,2,1.0,23.0,False
Pain Illness,left,2,25,1,0.5,2,1.0,23.0,False
Pain Illness,left,2,30,1,0.5,2,1.0,23.0,False
Pain Illness,left,2,40,2,1.0,2,1.0,23.0,False
Pain Illness,left,2,50,2,1.0,2,1.0,23.0,False
Pain Illness,right,2,1,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,2,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,3,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,5,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,7,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,10,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,15,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,20,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,25,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,30,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,40,0,0.0,2,1.0,48.5,False
Pain Illness,right,2,50,1,0.5,2,1.0,48.5,False
Playful,left,10,1,2,0.2,10,1.0,6.0,True
Playful,left,10,2,2,0.2,10,1.0,6.0,True
Playful,left,10,3,3,0.3,10,1.0,6.0,True
Playful,left,10,5,5,0.5,10,1.0,6.0,True
Playful,left,10,7,6,0.6,10,1.0,6.0,True
Playful,left,10,10,8,0.8,10,1.0,6.0,True
Playful,left,10,15,10,1.0,10,1.0,6.0,True
Playful,left,10,20,10,1.0,10,1.0,6.0,True
Playful,left,10,25,10,1.0,10,1.0,6.0,True
Playful,left,10,30,10,1.0,10,1.0,6.0,True
Playful,left,10,40,10,1.0,10,1.0,6.0,True
Playful,left,10,50,10,1.0,10,1.0,6.0,True
Playful,right,10,1,0,0.0,10,1.0,7.5,True
Playful,right,10,2,1,0.1,10,1.0,7.5,True
Playful,right,10,3,2,0.2,10,1.0,7.5,True
Playful,right,10,5,2,0.2,10,1.0,7.5,True
Playful,right,10,7,5,0.5,10,1.0,7.5,True
Playful,right,10,10,6,0.6,10,1.0,7.5,True
Playful,right,10,15,7,0.7,10,1.0,7.5,True
Playful,right,10,20,9,0.9,10,1.0,7.5,True
Playful,right,10,25,10,1.0,10,1.0,7.5,True
Playful,right,10,30,10,1.0,10,1.0,7.5,True
Playful,right,10,40,10,1.0,10,1.0,7.5,True
Playful,right,10,50,10,1.0,10,1.0,7.5,True
Pleasure Oo So Funny,left,2,1,0,0.0,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,2,0,0.0,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,3,1,0.5,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,5,1,0.5,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,7,1,0.5,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,10,1,0.5,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,15,2,1.0,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,20,2,1.0,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,25,2,1.0,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,30,2,1.0,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,40,2,1.0,2,1.0,7.5,False
Pleasure Oo So Funny,left,2,50,2,1.0,2,1.0,7.5,False
Pleasure Oo So Funny,right,2,1,0,0.0,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,2,0,0.0,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,3,0,0.0,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,5,1,0.5,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,7,1,0.5,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,10,1,0.5,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,15,2,1.0,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,20,2,1.0,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,25,2,1.0,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,30,2,1.0,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,40,2,1.0,2,1.0,9.0,False
Pleasure Oo So Funny,right,2,50,2,1.0,2,1.0,9.0,False
Romantic,left,10,1,3,0.3,10,1.0,3.0,True
Romantic,left,10,2,5,0.5,10,1.0,3.0,True
Romantic,left,10,3,5,0.5,10,1.0,3.0,True
Romantic,left,10,5,6,0.6,10,1.0,3.0,True
Romantic,left,10,7,8,0.8,10,1.0,3.0,True
Romantic,left,10,10,8,0.8,10,1.0,3.0,True
Romantic,left,10,15,9,0.9,10,1.0,3.0,True
Romantic,left,10,20,10,1.0,10,1.0,3.0,True
Romantic,left,10,25,10,1.0,10,1.0,3.0,True
Romantic,left,10,30,10,1.0,10,1.0,3.0,True
Romantic,left,10,40,10,1.0,10,1.0,3.0,True
Romantic,left,10,50,10,1.0,10,1.0,3.0,True
Romantic,right,10,1,0,0.0,7,0.7,3.0,True
Romantic,right,10,2,1,0.1,7,0.7,3.0,True
Romantic,right,10,3,3,0.3,7,0.7,3.0,True
Romantic,right,10,5,4,0.4,7,0.7,3.0,True
Romantic,right,10,7,4,0.4,7,0.7,3.0,True
Romantic,right,10,10,4,0.4,7,0.7,3.0,True
Romantic,right,10,15,5,0.5,7,0.7,3.0,True
Romantic,right,10,20,6,0.6,7,0.7,3.0,True
Romantic,right,10,25,7,0.7,7,0.7,3.0,True
Romantic,right,10,30,7,0.7,7,0.7,3.0,True
Romantic,right,10,40,7,0.7,7,0.7,3.0,True
Romantic,right,10,50,7,0.7,7,0.7,3.0,True
S Wink,left,2,1,0,0.0,2,1.0,49.0,False
S Wink,left,2,2,0,0.0,2,1.0,49.0,False
S Wink,left,2,3,0,0.0,2,1.0,49.0,False
S Wink,left,2,5,0,0.0,2,1.0,49.0,False
S Wink,left,2,7,0,0.0,2,1.0,49.0,False
S Wink,left,2,10,0,0.0,2,1.0,49.0,False
S Wink,left,2,15,0,0.0,2,1.0,49.0,False
S Wink,left,2,20,0,0.0,2,1.0,49.0,False
S Wink,left,2,25,0,0.0,2,1.0,49.0,False
S Wink,left,2,30,0,0.0,2,1.0,49.0,False
S Wink,left,2,40,0,0.0,2,1.0,49.0,False
S Wink,left,2,50,1,0.5,2,1.0,49.0,False
S Wink,right,2,1,0,0.0,2,1.0,35.5,False
S Wink,right,2,2,0,0.0,2,1.0,35.5,False
S Wink,right,2,3,0,0.0,2,1.0,35.5,False
S Wink,right,2,5,0,0.0,2,1.0,35.5,False
S Wink,right,2,7,0,0.0,2,1.0,35.5,False
S Wink,right,2,10,0,0.0,2,1.0,35.5,False
S Wink,right,2,15,0,0.0,2,1.0,35.5,False
S Wink,right,2,20,0,0.0,2,1.0,35.5,False
S Wink,right,2,25,1,0.5,2,1.0,35.5,False
S Wink,right,2,30,1,0.5,2,1.0,35.5,False
S Wink,right,2,40,1,0.5,2,1.0,35.5,False
S Wink,right,2,50,2,1.0,2,1.0,35.5,False
Sad,left,10,1,0,0.0,8,0.8,3.0,True
Sad,left,10,2,1,0.1,8,0.8,3.0,True
Sad,left,10,3,4,0.4,8,0.8,3.0,True
Sad,left,10,5,4,0.4,8,0.8,3.0,True
Sad,left,10,7,4,0.4,8,0.8,3.0,True
Sad,left,10,10,4,0.4,8,0.8,3.0,True
Sad,left,10,15,7,0.7,8,0.8,3.0,True
Sad,left,10,20,7,0.7,8,0.8,3.0,True
Sad,left,10,25,8,0.8,8,0.8,3.0,True
Sad,left,10,30,8,0.8,8,0.8,3.0,True
Sad,left,10,40,8,0.8,8,0.8,3.0,True
Sad,left,10,50,8,0.8,8,0.8,3.0,True
Sad,right,10,1,4,0.4,10,1.0,3.0,True
Sad,right,10,2,5,0.5,10,1.0,3.0,True
Sad,right,10,3,5,0.5,10,1.0,3.0,True
Sad,right,10,5,6,0.6,10,1.0,3.0,True
Sad,right,10,7,6,0.6,10,1.0,3.0,True
Sad,right,10,10,8,0.8,10,1.0,3.0,True
Sad,right,10,15,8,0.8,10,1.0,3.0,True
Sad,right,10,20,8,0.8,10,1.0,3.0,True
Sad,right,10,25,8,0.8,10,1.0,3.0,True
Sad,right,10,30,9,0.9,10,1.0,3.0,True
Sad,right,10,40,9,0.9,10,1.0,3.0,True
Sad,right,10,50,10,1.0,10,1.0,3.0,True
Scream,left,2,1,0,0.0,2,1.0,3.0,False
Scream,left,2,2,1,0.5,2,1.0,3.0,False
Scream,left,2,3,1,0.5,2,1.0,3.0,False
Scream,left,2,5,2,1.0,2,1.0,3.0,False
Scream,left,2,7,2,1.0,2,1.0,3.0,False
Scream,left,2,10,2,1.0,2,1.0,3.0,False
Scream,left,2,15,2,1.0,2,1.0,3.0,False
Scream,left,2,20,2,1.0,2,1.0,3.0,False
Scream,left,2,25,2,1.0,2,1.0,3.0,False
Scream,left,2,30,2,1.0,2,1.0,3.0,False
Scream,left,2,40,2,1.0,2,1.0,3.0,False
Scream,left,2,50,2,1.0,2,1.0,3.0,False
Scream,right,2,1,0,0.0,2,1.0,13.5,False
Scream,right,2,2,0,0.0,2,1.0,13.5,False
Scream,right,2,3,0,0.0,2,1.0,13.5,False
Scream,right,2,5,0,0.0,2,1.0,13.5,False
Scream,right,2,7,0,0.0,2,1.0,13.5,False
Scream,right,2,10,0,0.0,2,1.0,13.5,False
Scream,right,2,15,2,1.0,2,1.0,13.5,False
Scream,right,2,20,2,1.0,2,1.0,13.5,False
Scream,right,2,25,2,1.0,2,1.0,13.5,False
Scream,right,2,30,2,1.0,2,1.0,13.5,False
Scream,right,2,40,2,1.0,2,1.0,13.5,False
Scream,right,2,50,2,1.0,2,1.0,13.5,False
Seriousness,left,10,1,1,0.1,8,0.8,7.0,True
Seriousness,left,10,2,2,0.2,8,0.8,7.0,True
Seriousness,left,10,3,2,0.2,8,0.8,7.0,True
Seriousness,left,10,5,2,0.2,8,0.8,7.0,True
Seriousness,left,10,7,4,0.4,8,0.8,7.0,True
Seriousness,left,10,10,5,0.5,8,0.8,7.0,True
Seriousness,left,10,15,7,0.7,8,0.8,7.0,True
Seriousness,left,10,20,8,0.8,8,0.8,7.0,True
Seriousness,left,10,25,8,0.8,8,0.8,7.0,True
Seriousness,left,10,30,8,0.8,8,0.8,7.0,True
Seriousness,left,10,40,8,0.8,8,0.8,7.0,True
Seriousness,left,10,50,8,0.8,8,0.8,7.0,True
Seriousness,right,10,1,0,0.0,7,0.7,2.5,True
Seriousness,right,10,2,2,0.2,7,0.7,2.5,True
Seriousness,right,10,3,5,0.5,7,0.7,2.5,True
Seriousness,right,10,5,7,0.7,7,0.7,2.5,True
Seriousness,right,10,7,7,0.7,7,0.7,2.5,True
Seriousness,right,10,10,7,0.7,7,0.7,2.5,True
Seriousness,right,10,15,7,0.7,7,0.7,2.5,True
Seriousness,right,10,20,7,0.7,7,0.7,2.5,True
Seriousness,right,10,25,7,0.7,7,0.7,2.5,True
Seriousness,right,10,30,7,0.7,7,0.7,2.5,True
Seriousness,right,10,40,7,0.7,7,0.7,2.5,True
Seriousness,right,10,50,7,0.7,7,0.7,2.5,True
Silly,left,10,1,0,0.0,10,1.0,17.5,True
Silly,left,10,2,0,0.0,10,1.0,17.5,True
Silly,left,10,3,0,0.0,10,1.0,17.5,True
Silly,left,10,5,0,0.0,10,1.0,17.5,True
Silly,left,10,7,1,0.1,10,1.0,17.5,True
Silly,left,10,10,2,0.2,10,1.0,17.5,True
Silly,left,10,15,5,0.5,10,1.0,17.5,True
Silly,left,10,20,6,0.6,10,1.0,17.5,True
Silly,left,10,25,8,0.8,10,1.0,17.5,True
Silly,left,10,30,10,1.0,10,1.0,17.5,True
Silly,left,10,40,10,1.0,10,1.0,17.5,True
Silly,left,10,50,10,1.0,10,1.0,17.5,True
Silly,right,10,1,1,0.1,10,1.0,21.0,True
Silly,right,10,2,1,0.1,10,1.0,21.0,True
Silly,right,10,3,2,0.2,10,1.0,21.0,True
Silly,right,10,5,2,0.2,10,1.0,21.0,True
Silly,right,10,7,2,0.2,10,1.0,21.0,True
Silly,right,10,10,3,0.3,10,1.0,21.0,True
Silly,right,10,15,4,0.4,10,1.0,21.0,True
Silly,right,10,20,5,0.5,10,1.0,21.0,True
Silly,right,10,25,6,0.6,10,1.0,21.0,True
Silly,right,10,30,6,0.6,10,1.0,21.0,True
Silly,right,10,40,8,0.8,10,1.0,21.0,True
Silly,right,10,50,9,0.9,10,1.0,21.0,True
Sleepy,left,12,1,0,0.0,11,0.9166666666666666,9.0,True
Sleepy,left,12,2,0,0.0,11,0.9166666666666666,9.0,True
Sleepy,left,12,3,0,0.0,11,0.9166666666666666,9.0,True
Sleepy,left,12,5,1,0.08333333333333333,11,0.9166666666666666,9.0,True
Sleepy,left,12,7,3,0.25,11,0.9166666666666666,9.0,True
Sleepy,left,12,10,6,0.5,11,0.9166666666666666,9.0,True
Sleepy,left,12,15,6,0.5,11,0.9166666666666666,9.0,True
Sleepy,left,12,20,6,0.5,11,0.9166666666666666,9.0,True
Sleepy,left,12,25,8,0.6666666666666666,11,0.9166666666666666,9.0,True
Sleepy,left,12,30,8,0.6666666666666666,11,0.9166666666666666,9.0,True
Sleepy,left,12,40,9,0.75,11,0.9166666666666666,9.0,True
Sleepy,left,12,50,9,0.75,11,0.9166666666666666,9.0,True
Sleepy,right,12,1,1,0.08333333333333333,12,1.0,12.0,True
Sleepy,right,12,2,2,0.16666666666666666,12,1.0,12.0,True
Sleepy,right,12,3,3,0.25,12,1.0,12.0,True
Sleepy,right,12,5,3,0.25,12,1.0,12.0,True
Sleepy,right,12,7,3,0.25,12,1.0,12.0,True
Sleepy,right,12,10,5,0.4166666666666667,12,1.0,12.0,True
Sleepy,right,12,15,7,0.5833333333333334,12,1.0,12.0,True
Sleepy,right,12,20,8,0.6666666666666666,12,1.0,12.0,True
Sleepy,right,12,25,9,0.75,12,1.0,12.0,True
Sleepy,right,12,30,10,0.8333333333333334,12,1.0,12.0,True
Sleepy,right,12,40,10,0.8333333333333334,12,1.0,12.0,True
Sleepy,right,12,50,10,0.8333333333333334,12,1.0,12.0,True
Straining,left,1,1,0,0.0,1,1.0,6.0,False
Straining,left,1,2,0,0.0,1,1.0,6.0,False
Straining,left,1,3,0,0.0,1,1.0,6.0,False
Straining,left,1,5,0,0.0,1,1.0,6.0,False
Straining,left,1,7,1,1.0,1,1.0,6.0,False
Straining,left,1,10,1,1.0,1,1.0,6.0,False
Straining,left,1,15,1,1.0,1,1.0,6.0,False
Straining,left,1,20,1,1.0,1,1.0,6.0,False
Straining,left,1,25,1,1.0,1,1.0,6.0,False
Straining,left,1,30,1,1.0,1,1.0,6.0,False
Straining,left,1,40,1,1.0,1,1.0,6.0,False
Straining,left,1,50,1,1.0,1,1.0,6.0,False
Straining,right,1,1,0,0.0,1,1.0,11.0,False
Straining,right,1,2,0,0.0,1,1.0,11.0,False
Straining,right,1,3,0,0.0,1,1.0,11.0,False
Straining,right,1,5,0,0.0,1,1.0,11.0,False
Straining,right,1,7,0,0.0,1,1.0,11.0,False
Straining,right,1,10,0,0.0,1,1.0,11.0,False
Straining,right,1,15,1,1.0,1,1.0,11.0,False
Straining,right,1,20,1,1.0,1,1.0,11.0,False
Straining,right,1,25,1,1.0,1,1.0,11.0,False
Straining,right,1,30,1,1.0,1,1.0,11.0,False
Straining,right,1,40,1,1.0,1,1.0,11.0,False
Straining,right,1,50,1,1.0,1,1.0,11.0,False
Subtle,left,9,1,2,0.2222222222222222,7,0.7777777777777778,2.0,True
Subtle,left,9,2,4,0.4444444444444444,7,0.7777777777777778,2.0,True
Subtle,left,9,3,5,0.5555555555555556,7,0.7777777777777778,2.0,True
Subtle,left,9,5,7,0.7777777777777778,7,0.7777777777777778,2.0,True
Subtle,left,9,7,7,0.7777777777777778,7,0.7777777777777778,2.0,True
Subtle,left,9,10,7,0.7777777777777778,7,0.7777777777777778,2.0,True
Subtle,left,9,15,7,0.7777777777777778,7,0.7777777777777778,2.0,True
Subtle,left,9,20,7,0.7777777777777778,7,0.7777777777777778,2.0,True
Subtle,left,9,25,7,0.7777777777777778,7,0.7777777777777778,2.0,True
Subtle,left,9,30,7,0.7777777777777778,7,0.7777777777777778,2.0,True
Subtle,left,9,40,7,0.7777777777777778,7,0.7777777777777778,2.0,True
Subtle,left,9,50,7,0.7777777777777778,7,0.7777777777777778,2.0,True
Subtle,right,9,1,3,0.3333333333333333,7,0.7777777777777778,1.0,True
Subtle,right,9,2,6,0.6666666666666666,7,0.7777777777777778,1.0,True
Subtle,right,9,3,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Subtle,right,9,5,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Subtle,right,9,7,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Subtle,right,9,10,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Subtle,right,9,15,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Subtle,right,9,20,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Subtle,right,9,25,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Subtle,right,9,30,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Subtle,right,9,40,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Subtle,right,9,50,7,0.7777777777777778,7,0.7777777777777778,1.0,True
Talking,left,10,1,0,0.0,10,1.0,5.5,True
Talking,left,10,2,1,0.1,10,1.0,5.5,True
Talking,left,10,3,1,0.1,10,1.0,5.5,True
Talking,left,10,5,5,0.5,10,1.0,5.5,True
Talking,left,10,7,7,0.7,10,1.0,5.5,True
Talking,left,10,10,8,0.8,10,1.0,5.5,True
