folder,gender,expression,A_cosine_left_angle,A_cosine_left_abs_angle,A_cosine_right_angle,A_cosine_right_abs_angle,A_angular_left_angle,A_angular_left_abs_angle,A_angular_right_angle,A_angular_right_abs_angle,A_euclidean_left_angle,A_euclidean_left_abs_angle,A_euclidean_right_angle,A_euclidean_right_abs_angle,A_path_left_angle,A_path_left_abs_angle,A_path_right_angle,A_path_right_abs_angle,A_rate_left_angle,A_rate_left_abs_angle,A_rate_right_angle,A_rate_right_abs_angle,A_curvature_left_angle,A_curvature_left_abs_angle,A_curvature_right_angle,A_curvature_right_abs_angle,A_instability_left_angle,A_instability_left_abs_angle,A_instability_right_angle,A_instability_right_abs_angle,C_left_angle,C_left_abs_angle,C_right_angle,C_right_abs_angle,B_left_angle,B_left_abs_angle,B_right_angle,B_right_abs_angle,C_hard_left_angle,C_hard_left_abs_angle,C_hard_right_angle,C_hard_right_abs_angle,A_cosine_distance_AUC_left,A_angular_distance_deg_AUC_left,A_euclidean_distance_AUC_left,A_cumulative_path_from_V107_AUC_left,A_rate_per_degree_AUC_left,A_curvature_AUC_left,A_trajectory_instability_AUC_left,C_margin_AUC_left,B_correct_AUC_left,A_cosine_distance_AUC_right,A_angular_distance_deg_AUC_right,A_euclidean_distance_AUC_right,A_cumulative_path_from_V107_AUC_right,A_rate_per_degree_AUC_right,A_curvature_AUC_right,A_trajectory_instability_AUC_right,C_margin_AUC_right,B_correct_AUC_right,A_cosine_leads_B_left,B_minus_A_cosine_left,A_angular_leads_B_left,B_minus_A_angular_left,A_euclidean_leads_B_left,B_minus_A_euclidean_left,A_path_leads_B_left,B_minus_A_path_left,A_rate_leads_B_left,B_minus_A_rate_left,A_curvature_leads_B_left,B_minus_A_curvature_left,A_instability_leads_B_left,B_minus_A_instability_left,C_leads_B_left,B_minus_C_left,A_cosine_leads_B_right,B_minus_A_cosine_right,A_angular_leads_B_right,B_minus_A_angular_right,A_euclidean_leads_B_right,B_minus_A_euclidean_right,A_path_leads_B_right,B_minus_A_path_right,A_rate_leads_B_right,B_minus_A_rate_right,A_curvature_leads_B_right,B_minus_A_curvature_right,A_instability_leads_B_right,B_minus_A_instability_right,C_leads_B_right,B_minus_C_right
Female_Pleasure Oo So Funny,Female,Pleasure Oo So Funny,-9.0,9.0,6.0,6.0,-9.0,9.0,6.0,6.0,-9.0,9.0,6.0,6.0,-7.0,7.0,4.0,4.0,-97.0,97.0,,,,,,,-100.0,100.0,98.0,98.0,-10.0,10.0,10.0,10.0,-12.0,12.0,11.0,11.0,-12.0,12.0,11.0,11.0,0.22047918199378752,36.79956476265025,0.6274328045130263,4.369980688720385,0.08863387850798526,18.215839303525268,0.12649750997716525,-0.035918464170438105,0.10747663551401869,0.2213019043485695,36.82248138712946,0.6273634727523079,4.319062718512299,0.08837194016603665,18.553472555090462,0.12529062957696194,-0.03765626098508033,0.09813084112149532,1.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,-85.0,,,0.0,-88.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,7.0,,,,,0.0,-87.0,1.0,1.0
Female_Romantic 01,Female,Romantic,-12.0,12.0,11.0,11.0,-12.0,12.0,11.0,11.0,-12.0,12.0,11.0,11.0,-9.0,9.0,8.0,8.0,-91.0,91.0,47.0,47.0,,,,,-92.0,92.0,82.0,82.0,-23.0,23.0,18.0,18.0,-26.0,26.0,34.0,34.0,-26.0,26.0,34.0,34.0,0.2359074933506618,37.27013019535029,0.6332212954620334,3.909472401401846,0.08578665628326389,19.709292015184623,0.12388609128318867,-0.04735314344691339,0.2383177570093458,0.28433155317172826,41.41587510732847,0.700123534163582,4.261435097379383,0.09016987660499377,18.968102456207223,0.1322070427660672,-0.04262919180861143,0.32242990654205606,1.0,14.0,1.0,14.0,1.0,14.0,1.0,17.0,0.0,-65.0,,,0.0,-66.0,1.0,3.0,1.0,23.0,1.0,23.0,1.0,23.0,1.0,26.0,0.0,-13.0,,,0.0,-48.0,1.0,16.0
Female_Romantic 02,Female,Romantic,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-7.0,7.0,7.0,7.0,-43.0,43.0,45.0,45.0,,,,,-71.0,71.0,86.0,86.0,-7.0,7.0,8.0,8.0,-10.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,0.27200067544651924,41.17903987715177,0.6984868814524646,4.4363385753653874,0.09205653063320327,17.918906508868243,0.13071153847114095,-0.06682199128320283,0.08878504672897196,0.33108714696402863,45.43856681841556,0.7649481780478887,4.589693368995719,0.0938582433056887,17.730902679693642,0.13444694574430305,-0.07811440471733842,0.08878504672897196,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,-33.0,,,0.0,-61.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,-35.0,,,0.0,-76.0,1.0,2.0
Female_Romantic 03,Female,Romantic,-10.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,-7.0,7.0,7.0,7.0,-40.0,40.0,44.0,44.0,,,,,-80.0,80.0,43.0,43.0,-11.0,11.0,28.0,28.0,-11.0,11.0,30.0,30.0,-11.0,11.0,30.0,30.0,0.2715477798586694,40.99810536108284,0.6952529064962797,4.430692856713573,0.09405001115827065,17.68404773168956,0.1327469584373933,-0.05276839365468961,0.09813084112149532,0.32001552960582985,44.48540865149453,0.7496220683940104,4.603769386256827,0.09518246530233143,17.530129276696133,0.13733305999974035,-0.058618289287959306,0.26635514018691586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-29.0,,,0.0,-69.0,0.0,0.0,1.0,20.0,1.0,20.0,1.0,20.0,1.0,23.0,0.0,-14.0,,,0.0,-13.0,1.0,2.0
Female_Romantic 04,Female,Romantic,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-7.0,7.0,8.0,8.0,-72.0,72.0,38.0,38.0,,,,,-92.0,92.0,54.0,54.0,-26.0,26.0,20.0,20.0,-26.0,26.0,24.0,24.0,-26.0,26.0,24.0,24.0,0.25297296994200374,39.48852615490138,0.670956952340692,4.287934484517324,0.08871426008079412,18.206690134542253,0.12452256890400401,-0.03954525110877563,0.2850467289719626,0.31970521668407403,44.40105257078866,0.7480957316600274,4.954722677575093,0.1041726326204349,16.848366469577012,0.15587239596500713,-0.05602691649833572,0.21962616822429906,1.0,17.0,1.0,17.0,1.0,17.0,1.0,19.0,0.0,-46.0,,,0.0,-66.0,0.0,0.0,1.0,13.0,1.0,13.0,1.0,13.0,1.0,16.0,0.0,-14.0,,,0.0,-30.0,1.0,4.0
Female_Romantic 05,Female,Romantic,-9.0,9.0,9.0,9.0,-9.0,9.0,9.0,9.0,-9.0,9.0,9.0,9.0,-7.0,7.0,8.0,8.0,-82.0,82.0,39.0,39.0,,,,,-101.0,101.0,54.0,54.0,-7.0,7.0,7.0,7.0,-10.0,10.0,9.0,9.0,-10.0,10.0,9.0,9.0,0.2730086234128364,41.26264441570389,0.6998808001664197,4.435279349161085,0.09020699270702195,18.02138641138169,0.12789675073241288,-0.06119862811587681,0.08878504672897196,0.332336638296876,45.322088740696415,0.7624947786609703,4.806517025925846,0.0995165906742076,17.537638434942785,0.14765676806839007,-0.07200343085226611,0.0794392523364486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,-72.0,,,0.0,-91.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-30.0,,,0.0,-45.0,1.0,2.0
Female_S Wink 02,Female,S Wink,-14.0,14.0,13.0,13.0,-14.0,14.0,13.0,13.0,-14.0,14.0,13.0,13.0,-7.0,7.0,7.0,7.0,-84.0,84.0,86.0,86.0,,,,,-99.0,99.0,86.0,86.0,-64.0,64.0,63.0,63.0,-65.0,65.0,63.0,63.0,-65.0,65.0,63.0,63.0,0.19545831022975602,33.40212438485333,0.5692417248039046,4.095480267532936,0.09112342691294989,18.441462062911903,0.12659685577283492,-0.019977276291802664,0.602803738317757,0.2810759984444235,40.68765350814178,0.6866669491211944,4.738738258639089,0.09934065332549198,16.88716103011879,0.14486073221097578,-0.05036124002153628,0.5841121495327103,1.0,51.0,1.0,51.0,1.0,51.0,1.0,58.0,0.0,-19.0,,,0.0,-34.0,1.0,1.0,1.0,50.0,1.0,50.0,1.0,50.0,1.0,56.0,0.0,-23.0,,,0.0,-23.0,0.0,0.0
Female_Sad 01,Female,Sad,-9.0,9.0,10.0,10.0,-9.0,9.0,10.0,10.0,-9.0,9.0,10.0,10.0,-7.0,7.0,7.0,7.0,-92.0,92.0,93.0,93.0,,,,,-92.0,92.0,54.0,54.0,-7.0,7.0,9.0,9.0,-12.0,12.0,12.0,12.0,-12.0,12.0,12.0,12.0,0.27682884246389444,41.42970952586593,0.7021040456757784,4.266371477308256,0.09006536495432539,18.029102755023455,0.12529671086736446,-0.05790640873329662,0.10747663551401869,0.31689650878727993,44.216951726753024,0.7452850316612938,4.65394822861477,0.09820387770082349,17.590912151537793,0.14412329732528273,-0.06171305129461199,0.13551401869158877,1.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,-80.0,,,0.0,-80.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,-81.0,,,0.0,-42.0,1.0,3.0
Female_Sad 02,Female,Sad,-9.0,9.0,10.0,10.0,-9.0,9.0,10.0,10.0,-9.0,9.0,10.0,10.0,-7.0,7.0,7.0,7.0,-91.0,91.0,87.0,87.0,,,,,-92.0,92.0,91.0,91.0,-7.0,7.0,12.0,12.0,-11.0,11.0,18.0,18.0,-11.0,11.0,18.0,18.0,0.2794928940657143,41.66383147908148,0.7058125127141721,4.213331228609536,0.08900712173924132,18.532941609083263,0.12577688757259892,-0.055069054955634,0.09813084112149532,0.3140734200165651,44.10895848497052,0.7439133247064653,4.799859382072899,0.09915742615812292,17.13951558713003,0.14496656264758334,-0.05304182063196307,0.26635514018691586,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,-80.0,,,0.0,-81.0,1.0,4.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,11.0,0.0,-69.0,,,0.0,-73.0,1.0,6.0
Female_Sad 03,Female,Sad,-11.0,11.0,12.0,12.0,-11.0,11.0,12.0,12.0,-11.0,11.0,12.0,12.0,-8.0,8.0,8.0,8.0,-86.0,86.0,45.0,45.0,,,,,-71.0,71.0,45.0,45.0,-11.0,11.0,47.0,47.0,-26.0,26.0,54.0,54.0,-26.0,26.0,54.0,54.0,0.2457268249208682,38.250449895858765,0.6493252583335494,3.920228878662826,0.08609788601269137,19.500552529401624,0.12343970405043296,-0.04825203301750611,0.2383177570093458,0.28146815857040547,41.21138792617299,0.6969154795335832,4.46848169552319,0.09048115660514787,18.005495181726822,0.12844111429492258,-0.03826384204570378,0.46261682242990654,1.0,15.0,1.0,15.0,1.0,15.0,1.0,18.0,0.0,-60.0,,,0.0,-45.0,1.0,15.0,1.0,42.0,1.0,42.0,1.0,42.0,1.0,46.0,1.0,9.0,,,1.0,9.0,1.0,7.0
Female_Sad 04,Female,Sad,-9.0,9.0,9.0,9.0,-9.0,9.0,9.0,9.0,-9.0,9.0,9.0,9.0,-7.0,7.0,7.0,7.0,-92.0,92.0,63.0,63.0,,,,,-92.0,92.0,45.0,45.0,-8.0,8.0,14.0,14.0,-9.0,9.0,19.0,19.0,-9.0,9.0,19.0,19.0,0.285942089613353,42.085108520828676,0.7122079514126398,4.397222383017434,0.09443715046036918,17.852925687905483,0.13637924918307448,-0.05753595653538392,0.0794392523364486,0.32976599580773686,45.18415888670449,0.7601605437159026,4.594183744671189,0.09211976749596194,17.59381787186613,0.1303686832060229,-0.06038018754709547,0.1542056074766355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-83.0,,,0.0,-83.0,1.0,1.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,12.0,0.0,-44.0,,,0.0,-26.0,1.0,5.0
Female_Sad 05,Female,Sad,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-7.0,7.0,7.0,7.0,-71.0,71.0,45.0,45.0,,,,,-72.0,72.0,55.0,55.0,-11.0,11.0,4.0,4.0,-11.0,11.0,11.0,11.0,-11.0,11.0,11.0,11.0,0.2791559267266889,41.74473608765647,0.7074956394582965,4.412216160481221,0.09191771919997234,18.04431659355153,0.13139739295221725,-0.05368630657686251,0.09813084112149532,0.322411210180443,44.72090265684039,0.7535655134251998,4.773822963324802,0.1012652593307963,17.510063774657787,0.15089259707843358,-0.05906558942014926,0.09813084112149532,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,0.0,-60.0,,,0.0,-61.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-34.0,,,0.0,-44.0,1.0,7.0
Female_Scream,Female,Scream,-9.0,9.0,13.0,13.0,-9.0,9.0,13.0,13.0,-9.0,9.0,13.0,13.0,-7.0,7.0,6.0,6.0,-91.0,91.0,81.0,81.0,,,,,-84.0,84.0,81.0,81.0,-13.0,13.0,26.0,26.0,-13.0,13.0,26.0,26.0,-13.0,13.0,26.0,26.0,0.2534713742331924,38.64808900111189,0.6547111142948966,4.4262971860817935,0.09285544909817993,17.662862995882115,0.12935367553442154,-0.05436089704526919,0.1822429906542056,0.32268937753739757,43.834974796972546,0.7359275675126326,4.8421074337561,0.09771914745324126,16.228305521888597,0.13562217653500583,-0.07023936468307103,0.2383177570093458,1.0,4.0,1.0,4.0,1.0,4.0,1.0,6.0,0.0,-78.0,,,0.0,-71.0,0.0,0.0,1.0,13.0,1.0,13.0,1.0,13.0,1.0,20.0,0.0,-55.0,,,0.0,-55.0,0.0,0.0
Female_Seriousness 01,Female,Seriousness,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-6.0,6.0,7.0,7.0,-91.0,91.0,36.0,36.0,,,,,-92.0,92.0,36.0,36.0,-5.0,5.0,4.0,4.0,-7.0,7.0,8.0,8.0,-7.0,7.0,8.0,8.0,0.27583397827415823,41.53849867794001,0.7043456427195919,4.276421939257846,0.08850750546761842,18.502932596515777,0.12562072245439268,-0.06202567598530065,0.06074766355140187,0.3182726591546959,44.37834151660171,0.7479229390133764,4.810519835363342,0.10027528576831395,16.906945166917094,0.14682421843820023,-0.0665045025471215,0.07009345794392523,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,-84.0,,,0.0,-85.0,1.0,2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,1.0,1.0,0.0,-28.0,,,0.0,-28.0,1.0,4.0
Female_Seriousness 02,Female,Seriousness,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-7.0,7.0,7.0,7.0,-81.0,81.0,92.0,92.0,,,,,-92.0,92.0,95.0,95.0,-15.0,15.0,12.0,12.0,-16.0,16.0,14.0,14.0,-16.0,16.0,14.0,14.0,0.25613101453424614,39.84352181113769,0.6768929227211765,4.2458071490384155,0.08937579182521352,18.400754730574125,0.12649418016509065,-0.04109388116364167,0.14485981308411214,0.2966799986696689,42.5698489674898,0.7189799155169558,4.441829153571591,0.09087642292692283,17.63826257136431,0.12761650385581097,-0.045937599701302075,0.1261682242990654,1.0,7.0,1.0,7.0,1.0,7.0,1.0,9.0,0.0,-65.0,,,0.0,-76.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,7.0,0.0,-78.0,,,0.0,-81.0,1.0,2.0
Female_Seriousness 03,Female,Seriousness,-9.0,9.0,9.0,9.0,-9.0,9.0,9.0,9.0,-9.0,9.0,9.0,9.0,-7.0,7.0,7.0,7.0,-100.0,100.0,98.0,98.0,,,,,-100.0,100.0,102.0,102.0,-7.0,7.0,0.0,0.0,-9.0,9.0,12.0,12.0,-9.0,9.0,12.0,12.0,0.26526199601521,40.656207006668375,0.6901691018420959,4.198208511989807,0.08702727934380747,18.6562424082771,0.1225699542687749,-0.05564350530365917,0.0794392523364486,0.314404313252351,44.22588966940051,0.7459602458315475,4.388328552054607,0.09089425999984563,17.809176532876894,0.12718121552804731,-0.06309255846192903,0.10747663551401869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-91.0,,,0.0,-91.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,-86.0,,,0.0,-90.0,1.0,12.0
Female_Seriousness 04,Female,Seriousness,-9.0,9.0,12.0,12.0,-9.0,9.0,12.0,12.0,-9.0,9.0,12.0,12.0,-7.0,7.0,7.0,7.0,-91.0,91.0,59.0,59.0,,,,,-91.0,91.0,45.0,45.0,-14.0,14.0,13.0,13.0,-16.0,16.0,14.0,14.0,-16.0,16.0,14.0,14.0,0.2502126147813886,39.36098471088944,0.6691171619518895,4.336978732599555,0.08872098953656431,18.59239974292534,0.12737692288070354,-0.05025253089788918,0.14485981308411214,0.29575289187030257,42.501762147261715,0.7179919809242276,4.6500371600562165,0.0976755226675038,17.714475291905746,0.14535115110986638,-0.05374164559016718,0.1261682242990654,1.0,7.0,1.0,7.0,1.0,7.0,1.0,9.0,0.0,-75.0,,,0.0,-75.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,7.0,0.0,-45.0,,,0.0,-31.0,1.0,1.0
Female_Seriousness 05,Female,Seriousness,-8.0,8.0,11.0,11.0,-8.0,8.0,11.0,11.0,-8.0,8.0,11.0,11.0,-7.0,7.0,8.0,8.0,-90.0,90.0,87.0,87.0,,,,,-90.0,90.0,86.0,86.0,-23.0,23.0,12.0,12.0,-24.0,24.0,13.0,13.0,-24.0,24.0,13.0,13.0,0.24481371741428554,38.889135369630615,0.6614443757962958,4.231260716897722,0.08664044154421338,19.033234849878824,0.12362172690062027,-0.04226847563948587,0.21962616822429906,0.29022350322420354,41.84597563075128,0.7067611668015195,4.3738188450616375,0.09208110605027074,18.755152867436873,0.1364630509238198,-0.056747475517130344,0.10747663551401869,1.0,16.0,1.0,16.0,1.0,16.0,1.0,17.0,0.0,-66.0,,,0.0,-66.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,-74.0,,,0.0,-73.0,1.0,1.0
Female_Silly 01,Female,Silly,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-7.0,7.0,7.0,7.0,-80.0,80.0,52.0,52.0,,,,,-80.0,80.0,52.0,52.0,-21.0,21.0,21.0,21.0,-21.0,21.0,21.0,21.0,-21.0,21.0,21.0,21.0,0.2385496558430039,38.45123692984893,0.6545855759808393,4.625069918615796,0.09635177096527703,17.417551834950075,0.13900026123759882,-0.033223081971997415,0.19158878504672897,0.3077570305806454,43.54100605929009,0.7347122192313181,5.125383771799296,0.10445294445641687,16.20124885785815,0.15230947592348423,-0.04313982173661205,0.21962616822429906,1.0,13.0,1.0,13.0,1.0,13.0,1.0,14.0,0.0,-59.0,,,0.0,-59.0,0.0,0.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,14.0,0.0,-31.0,,,0.0,-31.0,0.0,0.0
Female_Silly 02,Female,Silly,-9.0,9.0,13.0,13.0,-9.0,9.0,13.0,13.0,-9.0,9.0,13.0,13.0,-7.0,7.0,7.0,7.0,-79.0,79.0,53.0,53.0,,,,,-80.0,80.0,41.0,41.0,-33.0,33.0,24.0,24.0,-33.0,33.0,33.0,33.0,-33.0,33.0,33.0,33.0,0.23463632236017246,37.703730012768894,0.6414599007375358,4.177565059789988,0.09038076235227427,18.926445066239765,0.13092414574381314,-0.04397705642976493,0.3037383177570093,0.2696586449012578,40.2264114740853,0.6811815833008207,4.806404692303633,0.09984278283734745,17.12736279643172,0.14511141033386285,-0.03458879024625939,0.3130841121495327,1.0,24.0,1.0,24.0,1.0,24.0,1.0,26.0,0.0,-46.0,,,0.0,-47.0,0.0,0.0,1.0,20.0,1.0,20.0,1.0,20.0,1.0,26.0,0.0,-20.0,,,0.0,-8.0,1.0,9.0
Female_Silly 03,Female,Silly,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-7.0,7.0,7.0,7.0,-94.0,94.0,50.0,50.0,,,,,-95.0,95.0,64.0,64.0,-34.0,34.0,28.0,28.0,-34.0,34.0,33.0,33.0,-34.0,34.0,33.0,33.0,0.22977641447682248,37.258332909824695,0.6341998081689126,4.237952694453508,0.08699813458787382,18.573786678728077,0.12126273957063567,-0.03056195656829905,0.3411214953271028,0.2700506615861554,40.40749911058729,0.6842963642606111,4.78550807301338,0.09947829409807085,16.629165488270612,0.14059868265154227,-0.03981507200504018,0.2757009345794392,1.0,25.0,1.0,25.0,1.0,25.0,1.0,27.0,0.0,-60.0,,,0.0,-61.0,0.0,0.0,1.0,22.0,1.0,22.0,1.0,22.0,1.0,26.0,0.0,-17.0,,,0.0,-31.0,1.0,5.0
Female_Silly 04,Female,Silly,-13.0,13.0,15.0,15.0,-13.0,13.0,15.0,15.0,-13.0,13.0,15.0,15.0,-8.0,8.0,8.0,8.0,-91.0,91.0,93.0,93.0,,,,,-104.0,104.0,93.0,93.0,-26.0,26.0,47.0,47.0,-33.0,33.0,47.0,47.0,-33.0,33.0,47.0,47.0,0.2446902748023238,37.90159406617423,0.643221688012932,3.9008820550429206,0.08457194446181913,19.50711654254653,0.11746094210670804,-0.03770569133981366,0.29439252336448596,0.2754718483051407,40.33677606047871,0.6820834976768939,4.195019652161782,0.08779468608445654,18.387986327240377,0.1219242513179779,-0.024386052216324852,0.43457943925233644,1.0,20.0,1.0,20.0,1.0,20.0,1.0,25.0,0.0,-58.0,,,0.0,-71.0,1.0,7.0,1.0,32.0,1.0,32.0,1.0,32.0,1.0,39.0,0.0,-46.0,,,0.0,-46.0,0.0,0.0
Female_Silly 05,Female,Silly,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-9.0,9.0,11.0,11.0,-7.0,7.0,7.0,7.0,-96.0,96.0,36.0,36.0,,,,,-92.0,92.0,36.0,36.0,-16.0,16.0,50.0,50.0,-16.0,16.0,52.0,52.0,-16.0,16.0,52.0,52.0,0.24020566645069658,38.540470187909136,0.6559590426421611,4.316117955650264,0.08857732417307934,18.07896551394864,0.12313963683708659,-0.0255652727367722,0.19158878504672897,0.28080372024919387,41.12522687421781,0.6954119625353368,4.790958659061901,0.10071620648013097,17.223877872377564,0.14847788952712743,-0.022223795685812692,0.48130841121495327,1.0,7.0,1.0,7.0,1.0,7.0,1.0,9.0,0.0,-80.0,,,0.0,-76.0,0.0,0.0,1.0,41.0,1.0,41.0,1.0,41.0,1.0,45.0,1.0,16.0,,,1.0,16.0,1.0,2.0
Female_Sleepy,Female,Sleepy,-13.0,13.0,11.0,11.0,-13.0,13.0,11.0,11.0,-13.0,13.0,11.0,11.0,-6.0,6.0,5.0,5.0,-91.0,91.0,91.0,91.0,,,,,-60.0,60.0,102.0,102.0,-35.0,35.0,24.0,24.0,-35.0,35.0,24.0,24.0,-35.0,35.0,24.0,24.0,0.227653021010283,36.15908415072432,0.613706724387463,4.670267769945002,0.09662341626958465,17.24994691419907,0.13662543492215984,-0.032028667002080756,0.32242990654205606,0.32923377841432516,44.317995552704716,0.7433477890129402,4.919507351399304,0.09986114820517669,15.905482943251288,0.13814910887828413,-0.08539206680850447,0.21962616822429906,1.0,22.0,1.0,22.0,1.0,22.0,1.0,29.0,0.0,-56.0,,,0.0,-25.0,0.0,0.0,1.0,13.0,1.0,13.0,1.0,13.0,1.0,19.0,0.0,-67.0,,,0.0,-78.0,0.0,0.0
